Folder, Filename, Result, ExitCode, minimizeTime, lydiaPreprocessTime, Time, Memory, lastSearchedDfaSz, subAfNum, checkAllRealTime, checkAllRealRes, dfaCombRes
syft_1, 161, Unrealizable, 0, 0.000, 0.123, 0.266, 0.302, 3, 1, no_output, no_output, no_output
syft_1, 162, Realizable, 0, 0.000, 0.029, 0.034, 0.256, 1, byPreprocess, no_output, no_output, no_output
syft_1, 163, Realizable, 0, 0.000, 0.026, 0.030, 0.256, 1, byPreprocess, no_output, no_output, no_output
syft_1, 164, Unrealizable, 0, 0.000, 0.139, 0.157, 0.300, 1, 20, 0.074, unrealAt_subAf_2, no_output
syft_1, 165, Unrealizable, 0, 0.000, 0.111, 0.129, 0.301, 3, 1, no_output, no_output, no_output
syft_1, 166, Unrealizable, 0, 0.000, 0.120, 0.158, 0.301, 3, 1, no_output, no_output, no_output
syft_1, 167, Unrealizable, 0, 0.000, 0.084, 0.098, 0.299, 1, 11, 0.044, unrealAt_subAf_1, no_output
syft_1, 168, Realizable, 0, 0.000, 0.030, 0.035, 0.256, 1, byPreprocess, no_output, no_output, no_output
syft_1, 169, Realizable, 0, 0.000, 0.024, 0.029, 0.256, 1, byPreprocess, no_output, no_output, no_output
syft_1, 170, Unrealizable, 0, 0.000, 0.147, 0.163, 0.300, 1, 15, 0.077, unrealAt_subAf_2, no_output
syft_1, 171, Unrealizable, 0, 0.000, 0.124, 0.143, 0.301, 3, 1, no_output, no_output, no_output
syft_1, 172, Unrealizable, 0, 0.000, 0.124, 0.162, 0.301, 3, 1, no_output, no_output, no_output
syft_1, 173, Unrealizable, 0, 0.000, 0.113, 0.126, 0.300, 1, 17, 0.043, unrealAt_subAf_1, no_output
syft_1, 174, Realizable, 0, 0.000, 0.030, 0.035, 0.256, 1, byPreprocess, no_output, no_output, no_output
syft_1, 175, Unrealizable, 0, 0.000, 0.079, 0.092, 0.299, 1, 11, 0.041, unrealAt_subAf_1, no_output
syft_1, 176, Unrealizable, 0, 0.000, 0.142, 0.160, 0.300, 1, 16, 0.077, unrealAt_subAf_2, no_output
syft_1, 177, Unrealizable, 0, 0.000, 0.140, 0.156, 0.300, 1, 11, 0.076, unrealAt_subAf_2, no_output
syft_1, 178, Unrealizable, 0, 0.000, 0.079, 0.091, 0.299, 1, 11, 0.041, unrealAt_subAf_1, no_output
syft_1, 179, Realizable, 0, 0.000, 0.027, 0.032, 0.256, 1, byPreprocess, no_output, no_output, no_output
syft_1, 180, Unrealizable, 0, 0.000, 0.143, 0.160, 0.300, 1, 12, 0.076, unrealAt_subAf_2, no_output
syft_1, 181, Unrealizable, 0, 0.000, 0.121, 0.224, 0.302, 3, 1, no_output, no_output, no_output
syft_1, 182, Realizable, 0, 0.000, 0.027, 0.031, 0.256, 1, byPreprocess, no_output, no_output, no_output
syft_1, 183, Realizable, 0, 0.000, 0.033, 0.037, 0.256, 1, byPreprocess, no_output, no_output, no_output
syft_1, 184, Realizable, 0, 0.000, 0.026, 0.030, 0.256, 1, byPreprocess, no_output, no_output, no_output
syft_1, 185, Realizable, 0, 0.000, 0.028, 0.033, 0.256, 1, byPreprocess, no_output, no_output, no_output
syft_1, 186, Realizable, 0, 0.000, 0.024, 0.028, 0.256, 1, byPreprocess, no_output, no_output, no_output
syft_1, 187, Realizable, 0, 0.000, 0.029, 0.033, 0.256, 1, byPreprocess, no_output, no_output, no_output
syft_1, 188, Realizable, 0, 0.000, 0.028, 0.032, 0.256, 1, byPreprocess, no_output, no_output, no_output
syft_1, 189, Realizable, 0, 0.000, 0.028, 0.032, 0.256, 1, byPreprocess, no_output, no_output, no_output
