Folder, Filename, Result, ExitCode, Time, Memory
syft_1, 028, Unrealizable, 0, 0.00, 0.01
syft_1, 029, Realizable, 0, 0.01, 0.01
syft_1, 030, Realizable, 0, 0.00, 0.01
syft_1, 031, Unrealizable, 0, 0.00, 0.01
syft_1, 032, Realizable, 0, 0.00, 0.01
syft_1, 033, Realizable, 0, 0.00, 0.01
syft_1, 034, Unrealizable, 0, 0.00, 0.01
syft_1, 035, Realizable, 0, 0.00, 0.01
syft_1, 036, Unrealizable, 0, 0.00, 0.02
syft_1, 037, Realizable, 0, 0.00, 0.01
syft_1, 038, Realizable, 0, 0.00, 0.01
syft_1, 039, Unrealizable, 0, 0.00, 0.01
syft_1, 040, Realizable, 0, 0.00, 0.01
syft_1, 041, Unrealizable, 0, 0.03, 0.02
syft_1, 042, Realizable, 0, 0.01, 0.01
syft_1, 043, Unrealizable, 0, 0.01, 0.01
syft_1, 044, Realizable, 0, 0.00, 0.01
syft_1, 045, Realizable, 0, 0.00, 0.01
syft_1, 046, Realizable, 0, 0.00, 0.01
syft_1, 047, Realizable, 0, 0.00, 0.01
syft_1, 048, Realizable, 0, 0.00, 0.01
syft_1, 049, Unrealizable, 0, 0.00, 0.01
syft_1, 050, Realizable, 0, 0.00, 0.01
syft_1, 051, Realizable, 0, 0.00, 0.01
syft_1, 052, Realizable, 0, 0.00, 0.01
syft_1, 053, Realizable, 0, 0.00, 0.01
syft_1, 054, Unrealizable, 0, 0.00, 0.01
syft_1, 055, Unrealizable, 0, 0.00, 0.01
syft_1, 056, Unrealizable, 0, 0.00, 0.01
syft_1, 057, Unrealizable, 0, 0.00, 0.01
syft_1, 058, Unrealizable, 0, 0.00, 0.01
syft_1, 059, Realizable, 0, 0.00, 0.01
syft_1, 060, Realizable, 0, 0.00, 0.01
syft_1, 061, Realizable, 0, 0.00, 0.01
syft_1, 062, Unrealizable, 0, 0.00, 0.01
syft_1, 063, Unrealizable, 0, 0.00, 0.01
syft_1, 064, Realizable, 0, 0.00, 0.01
syft_1, 065, Unrealizable, 0, 0.22, 0.04
syft_1, 066, Realizable, 0, 0.00, 0.01
syft_1, 067, Realizable, 0, 0.00, 0.01
syft_1, 068, Unrealizable, 0, 0.00, 0.01
syft_1, 069, Realizable, 0, 0.00, 0.01
syft_1, 070, Realizable, 0, 0.00, 0.01
syft_1, 071, Realizable, 0, 0.00, 0.01
syft_1, 072, Unrealizable, 0, 0.00, 0.01
syft_1, 073, Unrealizable, 0, 0.00, 0.01
syft_1, 074, Realizable, 0, 0.00, 0.01
syft_1, 075, Unrealizable, 0, 0.00, 0.01
syft_1, 076, Realizable, 0, 0.00, 0.01
syft_1, 077, Unrealizable, 0, 0.00, 0.01
syft_1, 078, Unrealizable, 0, 0.00, 0.02
syft_1, 079, Realizable, 0, 0.00, 0.01
syft_1, 080, Unrealizable, 0, 0.00, 0.01
syft_1, 081, Realizable, 0, 0.00, 0.01
syft_1, 082, Unrealizable, 0, 0.00, 0.01
syft_1, 083, Realizable, 0, 0.00, 0.01
syft_1, 084, Realizable, 0, 0.00, 0.01
syft_1, 085, Realizable, 0, 0.00, 0.01
syft_1, 086, Realizable, 0, 0.00, 0.01
syft_1, 087, Unrealizable, 0, 0.05, 0.01
syft_1, 088, Realizable, 0, 0.00, 0.01
syft_1, 089, Unrealizable, 0, 0.00, 0.01
syft_1, 090, Unrealizable, 0, 0.00, 0.01
syft_1, 091, Unrealizable, 0, 0.04, 0.01
syft_1, 092, Unrealizable, 0, 0.00, 0.01
syft_1, 093, Realizable, 0, 0.00, 0.01
syft_1, 094, Realizable, 0, 0.00, 0.01
syft_1, 095, Realizable, 0, 0.00, 0.01
syft_1, 096, Unrealizable, 0, 0.00, 0.01
syft_1, 097, Unrealizable, 0, 0.00, 0.01
syft_1, 098, Realizable, 0, 0.00, 0.01
syft_1, 099, Realizable, 0, 0.00, 0.01
syft_1, 100, Unrealizable, 0, 0.00, 0.01
syft_1, 101, Realizable, 0, 0.00, 0.01
syft_1, 102, Realizable, 0, 0.00, 0.01
syft_1, 103, Unrealizable, 0, 0.25, 0.04
syft_1, 104, Unrealizable, 0, 0.00, 0.01
syft_1, 105, Realizable, 0, 0.00, 0.01
syft_1, 106, Unrealizable, 0, 0.00, 0.01
syft_1, 107, Unrealizable, 0, 0.00, 0.02
syft_1, 108, Realizable, 0, 0.00, 0.01
syft_1, 109, Realizable, 0, 0.00, 0.01
syft_1, 110, Realizable, 0, 0.00, 0.01
syft_1, 111, Realizable, 0, 0.00, 0.01
syft_1, 112, Unrealizable, 0, 0.00, 0.01
syft_1, 113, Unrealizable, 0, 0.01, 0.01
syft_1, 114, Realizable, 0, 0.00, 0.01
syft_1, 115, Realizable, 0, 0.00, 0.01
syft_1, 116, Realizable, 0, 0.00, 0.01
syft_1, 117, Unrealizable, 0, 0.01, 0.01
syft_1, 118, Realizable, 0, 0.00, 0.01
syft_1, 119, Realizable, 0, 0.00, 0.01
syft_1, 120, Unrealizable, 0, 0.27, 0.04
syft_1, 121, Unrealizable, 0, 0.00, 0.01
syft_1, 122, Unrealizable, 0, 0.00, 0.01
syft_1, 123, Unrealizable, 0, 0.00, 0.01
syft_1, 124, Unrealizable, 0, 0.00, 0.01
syft_1, 125, Unrealizable, 0, 0.00, 0.01
syft_1, 126, Realizable, 0, 0.00, 0.01
syft_1, 127, Unrealizable, 0, 0.00, 0.01
syft_1, 128, Realizable, 0, 0.00, 0.01
syft_1, 129, Unrealizable, 0, 0.00, 0.01
syft_1, 130, Realizable, 0, 0.00, 0.01
syft_1, 131, Realizable, 0, 0.00, 0.01
syft_1, 132, Realizable, 0, 0.00, 0.01
syft_1, 133, Unrealizable, 0, 0.00, 0.01
syft_1, 134, Realizable, 0, 0.00, 0.01
syft_1, 135, Realizable, 0, 0.00, 0.01
syft_1, 136, Unrealizable, 0, 0.06, 0.02
syft_1, 137, Unrealizable, 0, 0.00, 0.01
syft_1, 138, Realizable, 0, 0.00, 0.01
syft_1, 139, Unrealizable, 0, 0.00, 0.02
syft_1, 140, Unrealizable, 0, 0.00, 0.01
syft_1, 141, Unrealizable, 0, 0.00, 0.01
syft_1, 142, Realizable, 0, 0.00, 0.01
syft_1, 143, Unrealizable, 0, 0.00, 0.01
syft_1, 144, Realizable, 0, 0.00, 0.01
syft_1, 145, Realizable, 0, 0.00, 0.01
syft_1, 146, Unrealizable, 0, 0.00, 0.01
syft_1, 147, Realizable, 0, 0.00, 0.01
syft_1, 148, Unrealizable, 0, 0.00, 0.01
syft_1, 149, Realizable, 0, 0.00, 0.01
syft_1, 150, Unrealizable, 0, 0.00, 0.01
syft_1, 151, Unrealizable, 0, 0.00, 0.01
syft_1, 152, Unrealizable, 0, 0.00, 0.01
syft_1, 153, Unrealizable, 0, 0.00, 0.01
syft_1, 154, Unrealizable, 0, 0.00, 0.01
syft_1, 155, Unrealizable, 0, 0.00, 0.01
syft_1, 156, Realizable, 0, 0.00, 0.01
syft_1, 157, Unrealizable, 0, 0.00, 0.01
syft_1, 158, Unrealizable, 0, 0.00, 0.01
syft_1, 159, Realizable, 0, 0.00, 0.01
syft_1, 160, Realizable, 0, 0.00, 0.01
syft_1, 161, Unrealizable, 0, 0.05, 0.02
syft_1, 162, Realizable, 0, 0.00, 0.01
syft_1, 163, Realizable, 0, 0.00, 0.01
syft_1, 164, Unrealizable, 0, 0.00, 0.02
syft_1, 165, Unrealizable, 0, 0.00, 0.01
syft_1, 166, Unrealizable, 0, 0.00, 0.01
syft_1, 167, Unrealizable, 0, 0.00, 0.01
syft_1, 168, Realizable, 0, 0.00, 0.01
syft_1, 169, Realizable, 0, 0.00, 0.01
syft_1, 170, Unrealizable, 0, 0.00, 0.01
syft_1, 171, Unrealizable, 0, 0.00, 0.01
syft_1, 172, Unrealizable, 0, 0.00, 0.01
syft_1, 173, Unrealizable, 0, 0.00, 0.01
syft_1, 174, Realizable, 0, 0.00, 0.01
syft_1, 175, Unrealizable, 0, 0.00, 0.01
syft_1, 176, Unrealizable, 0, 0.00, 0.01
syft_1, 177, Unrealizable, 0, 0.00, 0.01
syft_1, 178, Unrealizable, 0, 0.00, 0.01
syft_1, 179, Realizable, 0, 0.00, 0.01
syft_1, 180, Unrealizable, 0, 0.00, 0.01
syft_1, 181, Unrealizable, 0, 0.05, 0.02
syft_1, 182, Realizable, 0, 0.00, 0.01
syft_1, 183, Realizable, 0, 0.00, 0.01
syft_1, 184, Realizable, 0, 0.00, 0.01
syft_1, 185, Realizable, 0, 0.00, 0.01
syft_1, 186, Realizable, 0, 0.00, 0.01
syft_1, 187, Realizable, 0, 0.00, 0.01
syft_1, 188, Realizable, 0, 0.00, 0.01
syft_1, 189, Realizable, 0, 0.00, 0.01
syft_1, 190, Unrealizable, 0, 0.00, 0.01
syft_1, 191, Realizable, 0, 0.00, 0.01
syft_1, 192, Unrealizable, 0, 0.00, 0.01
syft_1, 193, Realizable, 0, 0.00, 0.01
syft_1, 194, Unrealizable, 0, 0.00, 0.01
syft_1, 195, Unrealizable, 0, 0.00, 0.01
syft_1, 196, Realizable, 0, 0.00, 0.01
syft_1, 197, Realizable, 0, 0.00, 0.01
syft_1, 198, Realizable, 0, 0.00, 0.01
syft_1, 199, Realizable, 0, 0.00, 0.01
syft_1, 200, Realizable, 0, 0.00, 0.01
syft_2, 001, Unrealizable, 0, 0.11, 0.03
syft_2, 002, Realizable, 0, 0.00, 0.01
syft_2, 003, Unrealizable, 0, 0.02, 0.02
syft_2, 004, Stopped, 124, 30.00, 0.09
syft_2, 005, Unrealizable, 0, 0.01, 0.02
syft_2, 006, Unrealizable, 0, 0.00, 0.03
syft_2, 007, Realizable, 0, 0.00, 0.01
syft_2, 008, Unrealizable, 0, 0.01, 0.02
syft_2, 009, Unrealizable, 0, 0.00, 0.01
syft_2, 010, Unrealizable, 0, 0.00, 0.02
syft_2, 011, Unrealizable, 0, 0.01, 0.02
syft_2, 012, Unrealizable, 0, 0.05, 0.01
syft_2, 013, Unrealizable, 0, 0.01, 0.04
syft_2, 014, Unrealizable, 0, 0.00, 0.01
syft_2, 015, Unrealizable, 0, 0.00, 0.02
syft_2, 016, Unrealizable, 0, 0.02, 0.03
syft_2, 017, Unrealizable, 0, 2.11, 0.03
syft_2, 018, Unrealizable, 0, 0.01, 0.01
syft_2, 019, Unrealizable, 0, 0.01, 0.02
syft_2, 020, Unrealizable, 0, 0.00, 0.02
syft_2, 021, Unrealizable, 0, 0.61, 0.02
syft_2, 022, Realizable, 0, 0.00, 0.01
syft_2, 023, Realizable, 0, 0.00, 0.01
syft_2, 024, Unrealizable, 0, 0.00, 0.01
syft_2, 025, Unrealizable, 0, 0.00, 0.02
syft_2, 026, Unrealizable, 0, 0.00, 0.01
syft_2, 027, Realizable, 0, 0.00, 0.01
syft_2, 028, Stopped, 124, 30.00, 0.05
syft_2, 029, Unrealizable, 0, 0.02, 0.03
syft_2, 030, Unrealizable, 0, 0.07, 0.02
syft_2, 031, Unrealizable, 0, 0.01, 0.02
syft_2, 032, Realizable, 0, 0.00, 0.01
syft_2, 033, Realizable, 0, 0.01, 0.01
syft_2, 034, Unrealizable, 0, 0.00, 0.01
syft_2, 035, Realizable, 0, 0.00, 0.01
syft_2, 036, Unrealizable, 0, 0.01, 0.02
syft_2, 037, Unrealizable, 0, 0.01, 0.03
syft_2, 038, Unrealizable, 0, 0.03, 0.02
syft_2, 039, Realizable, 0, 0.00, 0.01
syft_2, 040, Realizable, 0, 0.01, 0.01
syft_2, 041, Unrealizable, 0, 2.49, 0.03
syft_2, 042, Unrealizable, 0, 0.01, 0.02
syft_2, 043, Unrealizable, 0, 0.00, 0.02
syft_2, 044, Unrealizable, 0, 0.00, 0.02
syft_2, 045, Unrealizable, 0, 0.03, 0.03
syft_2, 046, Unrealizable, 0, 0.00, 0.01
syft_2, 047, Unrealizable, 0, 0.00, 0.01
syft_2, 048, Unrealizable, 0, 0.00, 0.02
syft_2, 049, Unrealizable, 0, 1.86, 0.09
syft_2, 050, Unrealizable, 0, 0.00, 0.01
syft_2, 051, Unrealizable, 0, 0.01, 0.03
syft_2, 052, Unrealizable, 0, 0.01, 0.02
syft_2, 053, Realizable, 0, 0.00, 0.01
syft_2, 054, Realizable, 0, 0.00, 0.01
syft_2, 055, Realizable, 0, 0.00, 0.01
syft_2, 056, Unrealizable, 0, 0.01, 0.03
syft_2, 057, Unrealizable, 0, 0.00, 0.02
syft_2, 058, Unrealizable, 0, 0.01, 0.03
syft_2, 059, Stopped, 124, 30.00, 0.15
syft_2, 060, Unrealizable, 0, 14.15, 0.44
syft_2, 061, Realizable, 0, 0.00, 0.01
syft_2, 062, Realizable, 0, 0.00, 0.01
syft_2, 063, Unrealizable, 0, 0.00, 0.01
syft_2, 064, Stopped, 124, 30.00, 0.06
syft_2, 065, Unrealizable, 0, 0.01, 0.01
syft_2, 066, Unrealizable, 0, 0.00, 0.01
syft_2, 067, Unrealizable, 0, 0.00, 0.02
syft_2, 068, Unrealizable, 0, 0.06, 0.01
syft_2, 069, Realizable, 0, 0.00, 0.01
syft_2, 070, Unrealizable, 0, 0.01, 0.01
syft_2, 071, Stopped, 124, 30.00, 0.11
syft_2, 072, Unrealizable, 0, 0.00, 0.01
syft_2, 073, Unrealizable, 0, 0.00, 0.01
syft_2, 074, Realizable, 0, 0.00, 0.01
syft_2, 075, Unrealizable, 0, 0.00, 0.02
syft_2, 076, Unrealizable, 0, 0.00, 0.01
syft_2, 077, Unrealizable, 0, 0.00, 0.01
syft_2, 078, Unrealizable, 0, 0.00, 0.01
syft_2, 079, Realizable, 0, 0.00, 0.01
syft_2, 080, Realizable, 0, 0.00, 0.01
syft_2, 081, Unrealizable, 0, 0.00, 0.01
syft_2, 082, Unrealizable, 0, 0.01, 0.04
syft_2, 083, Realizable, 0, 0.00, 0.01
syft_2, 084, Unrealizable, 0, 0.01, 0.04
syft_2, 085, Unrealizable, 0, 0.02, 0.02
syft_2, 086, Realizable, 0, 0.00, 0.02
syft_2, 087, Unrealizable, 0, 0.11, 0.02
syft_2, 088, Unrealizable, 0, 0.00, 0.01
syft_2, 089, Realizable, 0, 0.00, 0.02
syft_2, 090, Unrealizable, 0, 0.00, 0.02
syft_2, 091, Unrealizable, 0, 0.00, 0.02
syft_2, 092, Unrealizable, 0, 0.01, 0.05
syft_2, 093, Unrealizable, 0, 0.00, 0.02
syft_2, 094, Unrealizable, 0, 0.00, 0.01
syft_2, 095, Unrealizable, 0, 0.00, 0.02
syft_2, 096, Realizable, 0, 0.00, 0.02
syft_2, 097, Unrealizable, 0, 0.01, 0.02
syft_2, 098, Realizable, 0, 0.00, 0.01
syft_2, 099, Realizable, 0, 0.00, 0.01
syft_2, 100, Unrealizable, 0, 0.56, 0.05
syft_2, 101, Unrealizable, 0, 0.01, 0.02
syft_2, 102, Unrealizable, 0, 0.00, 0.02
syft_2, 103, Unrealizable, 0, 0.06, 0.02
syft_2, 104, Realizable, 0, 0.00, 0.01
syft_2, 105, Unrealizable, 0, 0.00, 0.02
syft_2, 106, Unrealizable, 0, 2.99, 0.02
syft_2, 107, Unrealizable, 0, 0.00, 0.02
syft_2, 108, Unrealizable, 0, 0.01, 0.03
syft_2, 109, Unrealizable, 0, 0.04, 0.02
syft_2, 110, Unrealizable, 0, 0.01, 0.03
syft_2, 111, Realizable, 0, 0.00, 0.02
syft_2, 112, Stopped, 124, 30.00, 0.12
syft_2, 113, Unrealizable, 0, 0.01, 0.02
syft_2, 114, Unrealizable, 0, 0.00, 0.02
syft_2, 115, Unrealizable, 0, 0.01, 0.02
syft_2, 116, Unrealizable, 0, 0.01, 0.02
syft_2, 117, Realizable, 0, 0.00, 0.01
syft_2, 118, Unrealizable, 0, 0.01, 0.01
syft_2, 119, Unrealizable, 0, 0.00, 0.02
syft_2, 120, Unrealizable, 0, 0.00, 0.01
syft_2, 121, Unrealizable, 0, 0.04, 0.02
syft_2, 122, Realizable, 0, 0.00, 0.01
syft_2, 123, Unrealizable, 0, 0.00, 0.02
syft_2, 124, Unrealizable, 0, 0.00, 0.02
syft_2, 125, Unrealizable, 0, 0.00, 0.02
syft_2, 126, Unrealizable, 0, 0.01, 0.02
syft_2, 127, Unrealizable, 0, 0.00, 0.02
syft_2, 128, Unrealizable, 0, 0.01, 0.02
syft_2, 129, Realizable, 0, 0.00, 0.02
syft_2, 130, Unrealizable, 0, 0.00, 0.01
syft_2, 131, Realizable, 0, 0.00, 0.02
syft_2, 132, Stopped, 124, 30.00, 0.15
syft_2, 133, Realizable, 0, 0.00, 0.01
syft_2, 134, Unrealizable, 0, 0.00, 0.01
syft_2, 135, Realizable, 0, 0.00, 0.01
syft_2, 136, Realizable, 0, 0.00, 0.01
syft_2, 137, Realizable, 0, 0.00, 0.02
syft_2, 138, Realizable, 0, 0.00, 0.01
syft_2, 139, Unrealizable, 0, 0.00, 0.01
syft_2, 140, Realizable, 0, 0.00, 0.01
syft_2, 141, Realizable, 0, 0.00, 0.01
syft_2, 142, Unrealizable, 0, 0.05, 0.02
syft_2, 143, Realizable, 0, 0.00, 0.01
syft_2, 144, Unrealizable, 0, 0.01, 0.02
syft_2, 145, Unrealizable, 0, 0.04, 0.05
syft_2, 146, Unrealizable, 0, 0.00, 0.01
syft_2, 147, Unrealizable, 0, 0.00, 0.01
syft_2, 148, Realizable, 0, 0.00, 0.01
syft_2, 149, Realizable, 0, 0.00, 0.01
syft_2, 150, Unrealizable, 0, 0.00, 0.01
syft_2, 151, Unrealizable, 0, 0.07, 0.02
syft_2, 152, Realizable, 0, 0.00, 0.01
syft_2, 153, Realizable, 0, 0.00, 0.01
syft_2, 154, Realizable, 0, 0.00, 0.01
syft_2, 155, Unrealizable, 0, 1.69, 0.14
syft_2, 156, Unrealizable, 0, 0.00, 0.02
syft_2, 157, Unrealizable, 0, 0.00, 0.01
syft_2, 158, Unrealizable, 0, 0.00, 0.02
syft_2, 159, Realizable, 0, 0.00, 0.01
syft_2, 160, Unrealizable, 0, 0.00, 0.01
syft_2, 161, Unrealizable, 0, 0.00, 0.02
syft_2, 162, Unrealizable, 0, 18.08, 0.05
syft_2, 163, Realizable, 0, 0.01, 0.02
syft_2, 164, Unrealizable, 0, 0.04, 0.04
syft_2, 165, Realizable, 0, 0.00, 0.01
syft_2, 166, Stopped, 124, 30.00, 0.08
syft_2, 167, Unrealizable, 0, 0.01, 0.04
syft_2, 168, Unrealizable, 0, 0.00, 0.01
syft_2, 169, Unrealizable, 0, 0.01, 0.02
syft_2, 170, Unrealizable, 0, 0.00, 0.02
syft_2, 171, Realizable, 0, 0.00, 0.01
syft_2, 172, Unrealizable, 0, 0.01, 0.02
syft_2, 173, Realizable, 0, 0.00, 0.01
syft_2, 174, Unrealizable, 0, 0.00, 0.02
syft_2, 175, Realizable, 0, 0.00, 0.01
syft_2, 176, Unrealizable, 0, 0.01, 0.01
syft_2, 177, Unrealizable, 0, 0.24, 0.06
syft_2, 178, Unrealizable, 0, 0.00, 0.01
syft_2, 179, Unrealizable, 0, 0.00, 0.02
syft_2, 180, Realizable, 0, 0.00, 0.01
syft_2, 181, Unrealizable, 0, 0.04, 0.01
syft_2, 182, Unrealizable, 0, 0.00, 0.01
syft_2, 183, Unrealizable, 0, 1.39, 0.07
syft_2, 184, Realizable, 0, 0.00, 0.01
syft_2, 185, Unrealizable, 0, 0.00, 0.01
syft_2, 186, Realizable, 0, 0.00, 0.01
syft_2, 187, Unrealizable, 0, 0.00, 0.02
syft_2, 188, Unrealizable, 0, 0.57, 0.07
syft_2, 189, Unrealizable, 0, 0.67, 0.04
syft_2, 190, Unrealizable, 0, 0.00, 0.01
syft_2, 191, Unrealizable, 0, 0.07, 0.01
syft_2, 192, Unrealizable, 0, 0.00, 0.01
syft_2, 193, Unrealizable, 0, 0.00, 0.01
syft_2, 194, Unrealizable, 0, 0.00, 0.01
syft_2, 195, Unrealizable, 0, 0.01, 0.04
syft_2, 196, Unrealizable, 0, 0.01, 0.03
syft_2, 197, Realizable, 0, 0.00, 0.01
syft_2, 198, Unrealizable, 0, 0.00, 0.02
syft_2, 199, Unrealizable, 0, 0.00, 0.01
syft_2, 200, Unrealizable, 0, 0.01, 0.03
syft_3, 001, Unrealizable, 0, 0.06, 0.03
syft_3, 002, Unrealizable, 0, 0.12, 0.04
syft_3, 003, Realizable, 0, 0.00, 0.01
syft_3, 004, Unrealizable, 0, 0.01, 0.01
syft_3, 005, Realizable, 0, 0.00, 0.01
syft_3, 006, Unrealizable, 0, 0.00, 0.03
syft_3, 007, Unrealizable, 0, 0.00, 0.01
syft_3, 008, Unrealizable, 0, 0.00, 0.04
syft_3, 009, Unrealizable, 0, 0.00, 0.02
syft_3, 010, Unrealizable, 0, 0.07, 0.02
syft_3, 011, Unrealizable, 0, 0.00, 0.01
syft_3, 012, Unrealizable, 0, 0.01, 0.01
syft_3, 013, Realizable, 0, 0.00, 0.01
syft_3, 014, Unrealizable, 0, 0.00, 0.01
syft_3, 015, Unrealizable, 0, 0.00, 0.01
syft_3, 016, Unrealizable, 0, 12.95, 0.05
syft_3, 017, Stopped, 124, 30.00, 0.54
syft_3, 018, Unrealizable, 0, 0.13, 0.06
syft_3, 019, Unrealizable, 0, 0.01, 0.02
syft_3, 020, Realizable, 0, 0.04, 0.04
syft_3, 021, Unrealizable, 0, 0.01, 0.03
syft_3, 022, Unrealizable, 0, 0.01, 0.02
syft_3, 023, Unrealizable, 0, 2.84, 0.04
syft_3, 024, Unrealizable, 0, 0.00, 0.03
syft_3, 025, Realizable, 0, 0.64, 1.03
syft_3, 026, Unrealizable, 0, 0.00, 0.02
syft_3, 027, Realizable, 0, 0.00, 0.02
syft_3, 028, Unrealizable, 0, 0.02, 0.03
syft_3, 029, Unrealizable, 0, 0.02, 0.03
syft_3, 030, Unrealizable, 0, 21.26, 0.08
syft_3, 031, Unrealizable, 0, 0.00, 0.02
syft_3, 032, Realizable, 0, 0.00, 0.02
syft_3, 033, Unrealizable, 0, 0.02, 0.04
syft_3, 034, Unrealizable, 0, 0.00, 0.02
syft_3, 035, Unrealizable, 0, 0.16, 0.03
syft_3, 036, Realizable, 0, 0.00, 0.01
syft_3, 037, Unrealizable, 0, 0.00, 0.02
syft_3, 038, Stopped, 124, 30.00, 0.17
syft_3, 039, Unrealizable, 0, 0.03, 0.03
syft_3, 040, Unrealizable, 0, 0.00, 0.02
syft_3, 041, Unrealizable, 0, 0.02, 0.10
syft_3, 042, Stopped, 124, 30.00, 0.09
syft_3, 043, Unrealizable, 0, 0.06, 0.01
syft_3, 044, Unrealizable, 0, 0.00, 0.02
syft_3, 045, Realizable, 0, 0.00, 0.01
syft_3, 046, Unrealizable, 0, 0.02, 0.01
syft_3, 047, Unrealizable, 0, 0.02, 0.02
syft_3, 048, Unrealizable, 0, 0.01, 0.02
syft_3, 049, Unrealizable, 0, 0.01, 0.02
syft_3, 050, Stopped, 124, 30.00, 0.17
syft_3, 051, Unrealizable, 0, 0.00, 0.02
syft_3, 052, Unrealizable, 0, 0.00, 0.01
syft_3, 053, Unrealizable, 0, 0.00, 0.02
syft_3, 054, Unrealizable, 0, 0.02, 0.01
syft_3, 055, Realizable, 0, 0.00, 0.01
syft_3, 056, Unrealizable, 0, 0.01, 0.02
syft_3, 057, Unrealizable, 0, 0.01, 0.02
syft_3, 058, Unrealizable, 0, 0.00, 0.02
syft_3, 059, Unrealizable, 0, 0.00, 0.01
syft_3, 060, Unrealizable, 0, 5.28, 0.04
syft_3, 061, Unrealizable, 0, 0.03, 0.01
syft_3, 062, Unrealizable, 0, 0.02, 0.03
syft_3, 063, Unrealizable, 0, 0.03, 0.03
syft_3, 064, Realizable, 0, 0.00, 0.01
syft_3, 065, Unrealizable, 0, 0.02, 0.03
syft_3, 066, Realizable, 0, 0.00, 0.01
syft_3, 067, Realizable, 0, 0.00, 0.02
syft_3, 068, Realizable, 0, 0.00, 0.01
syft_3, 069, Realizable, 0, 0.06, 0.04
syft_3, 070, Unrealizable, 0, 0.02, 0.03
syft_3, 071, Stopped, 124, 30.00, 0.10
syft_3, 072, Unrealizable, 0, 0.00, 0.02
syft_3, 073, Unrealizable, 0, 0.00, 0.02
syft_3, 074, Unrealizable, 0, 0.00, 0.02
syft_3, 075, Unrealizable, 0, 0.02, 0.03
syft_3, 076, Unrealizable, 0, 0.01, 0.02
syft_3, 077, Stopped, 124, 30.00, 0.12
syft_3, 078, Unrealizable, 0, 0.02, 0.03
syft_3, 079, Realizable, 0, 0.00, 0.02
syft_3, 080, Realizable, 0, 0.00, 0.01
syft_3, 081, Unrealizable, 0, 0.00, 0.01
syft_3, 082, Unrealizable, 0, 27.36, 0.13
syft_3, 083, Stopped, 124, 30.00, 0.26
syft_3, 084, Unrealizable, 0, 0.13, 0.02
syft_3, 085, Unrealizable, 0, 0.00, 0.02
syft_3, 086, Unrealizable, 0, 0.06, 0.05
syft_3, 087, Unrealizable, 0, 0.21, 0.02
syft_3, 088, Unrealizable, 0, 0.00, 0.02
syft_3, 089, Realizable, 0, 0.00, 0.01
syft_3, 090, Stopped, 124, 30.00, 0.07
syft_3, 091, Unrealizable, 0, 0.00, 0.01
syft_3, 092, Unrealizable, 0, 0.01, 0.04
syft_3, 093, Stopped, 124, 30.00, 0.39
syft_3, 094, Unrealizable, 0, 0.48, 0.02
syft_3, 095, Unrealizable, 0, 0.00, 0.01
syft_3, 096, Stopped, 124, 30.00, 0.36
syft_3, 097, Unrealizable, 0, 0.00, 0.01
syft_3, 098, Stopped, 124, 30.01, 0.10
syft_3, 099, Unrealizable, 0, 0.00, 0.01
syft_3, 100, Unrealizable, 0, 0.01, 0.02
syft_3, 101, Unrealizable, 0, 1.83, 0.03
syft_3, 102, Unrealizable, 0, 0.00, 0.01
syft_3, 103, Unrealizable, 0, 0.01, 0.03
syft_3, 104, Unrealizable, 0, 0.01, 0.01
syft_3, 105, Unrealizable, 0, 0.00, 0.02
syft_3, 106, Unrealizable, 0, 0.00, 0.01
syft_3, 107, Realizable, 0, 0.00, 0.01
syft_3, 108, Stopped, 124, 30.00, 0.24
syft_3, 109, Unrealizable, 0, 0.03, 0.02
syft_3, 110, Unrealizable, 0, 0.01, 0.02
syft_3, 111, Unrealizable, 0, 0.00, 0.02
syft_3, 112, Unrealizable, 0, 0.01, 0.02
syft_3, 113, Unrealizable, 0, 0.33, 0.03
syft_3, 114, Unrealizable, 0, 0.00, 0.02
syft_3, 115, Unrealizable, 0, 0.00, 0.01
syft_3, 116, Unrealizable, 0, 0.00, 0.01
syft_3, 117, Unrealizable, 0, 0.01, 0.01
syft_3, 118, Unrealizable, 0, 0.00, 0.01
syft_3, 119, Unrealizable, 0, 0.00, 0.01
syft_3, 120, Unrealizable, 0, 0.00, 0.01
syft_3, 121, Unrealizable, 0, 0.07, 0.09
syft_3, 122, Unrealizable, 0, 0.00, 0.02
syft_3, 123, Realizable, 0, 0.00, 0.01
syft_3, 124, Unrealizable, 0, 0.00, 0.02
syft_3, 125, Unrealizable, 0, 0.01, 0.02
syft_3, 126, Unrealizable, 0, 0.00, 0.02
syft_3, 127, Stopped, 124, 30.00, 0.12
syft_3, 128, Stopped, 124, 30.00, 0.10
syft_3, 129, Unrealizable, 0, 0.00, 0.02
syft_3, 130, Unrealizable, 0, 1.90, 0.10
syft_3, 131, Unrealizable, 0, 0.02, 0.03
syft_3, 132, Unrealizable, 0, 0.01, 0.02
syft_3, 133, Unrealizable, 0, 0.02, 0.04
syft_3, 134, Unrealizable, 0, 0.00, 0.02
syft_3, 135, Unrealizable, 0, 0.01, 0.02
syft_3, 136, Unrealizable, 0, 0.02, 0.02
syft_3, 137, Unrealizable, 0, 1.28, 0.03
syft_3, 138, Unrealizable, 0, 0.00, 0.02
syft_3, 139, Unrealizable, 0, 0.00, 0.02
