Folder, Filename, Result, ExitCode, minimizeTime, lydiaPreprocessTime, Time, Memory, lastSearchedDfaSz, subAfNum, checkAllRealTime, checkAllRealRes, dfaCombRes
syft_1, 066, Realizable, 0, 0.000, 0.029, 0.034, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 067, Realizable, 0, 0.000, 0.026, 0.031, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 068, Unrealizable, 0, 0.000, 0.118, 0.130, 0.300, 3, 18, 0.046, unrealAt_subAf_1, no_output
syft_1, 069, Realizable, 0, 0.000, 0.026, 0.031, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 070, Realizable, 0, 0.000, 0.026, 0.031, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 071, Realizable, 0, 0.000, 0.030, 0.035, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 072, Unrealizable, 0, 0.000, 0.087, 0.102, 0.299, 3, 19, 0.044, unrealAt_subAf_1, no_output
syft_1, 073, Unrealizable, 0, 0.000, 0.080, 0.095, 0.299, 3, 17, 0.041, unrealAt_subAf_1, no_output
syft_1, 074, Realizable, 0, 0.000, 0.023, 0.027, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 075, Unrealizable, 0, 0.000, 0.113, 0.153, 0.301, 5, 1, no_output, no_output, no_output
syft_1, 076, Realizable, 0, 0.000, 0.028, 0.033, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 077, Unrealizable, 0, 0.000, 0.082, 0.097, 0.299, 3, 11, 0.046, unrealAt_subAf_1, no_output
syft_1, 078, Unrealizable, 0, 0.000, 0.108, 0.122, 0.300, 3, 19, 0.041, unrealAt_subAf_1, no_output
syft_1, 079, Realizable, 0, 0.000, 0.026, 0.031, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 080, Unrealizable, 0, 0.000, 0.077, 0.091, 0.299, 3, 13, 0.041, unrealAt_subAf_1, no_output
syft_1, 081, Realizable, 0, 0.000, 0.025, 0.030, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 082, Unrealizable, 0, 0.000, 0.115, 0.130, 0.300, 3, 17, 0.045, unrealAt_subAf_1, no_output
syft_1, 083, Realizable, 0, 0.000, 0.025, 0.030, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 084, Realizable, 0, 0.000, 0.024, 0.028, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 085, Realizable, 0, 0.000, 0.030, 0.035, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 086, Realizable, 0, 0.000, 0.029, 0.034, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 087, Unrealizable, 0, 0.000, 0.085, 0.099, 0.299, 3, 19, 0.043, unrealAt_subAf_1, no_output
syft_1, 088, Realizable, 0, 0.000, 0.028, 0.032, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 089, Unrealizable, 0, 0.000, 0.078, 0.092, 0.299, 3, 17, 0.040, unrealAt_subAf_1, no_output
syft_1, 090, Unrealizable, 0, 0.000, 0.118, 0.137, 0.301, 5, 1, no_output, no_output, no_output
syft_1, 091, Unrealizable, 0, 0.000, 0.150, 0.169, 0.300, 3, 15, 0.082, unrealAt_subAf_2, no_output
syft_1, 092, Unrealizable, 0, 0.000, 0.078, 0.092, 0.299, 3, 13, 0.042, unrealAt_subAf_1, no_output
syft_1, 093, Realizable, 0, 0.000, 0.030, 0.035, 0.256, 0, byPreprocess, no_output, no_output, no_output
