Folder, Filename, Result, ExitCode, minimizeTime, lydiaPreprocessTime, Time, Memory, lastSearchedDfaSz, subAfNum, checkAllRealTime, checkAllRealRes, dfaCombRes
syft_1, 016, Unrealizable, 0, 0.000, 0.049, 0.081, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 017, Unrealizable, 0, 0.000, 0.070, 0.086, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 018, Unrealizable, 0, 0.000, 0.071, 0.120, 0.262, 4, may_error, no_output, no_output, no_output
syft_1, 019, Realizable, 0, 0.000, 0.023, 0.034, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 020, Unrealizable, 0, 0.000, 0.072, 0.094, 0.257, 5, may_error, no_output, no_output, no_output
syft_1, 021, Realizable, 0, 0.000, 0.021, 0.030, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 022, Realizable, 0, 0.000, 0.021, 0.029, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 023, Unrealizable, 0, 0.000, 0.038, 0.062, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 024, Unrealizable, 0, 0.000, 0.171, 0.194, 0.258, 5, may_error, no_output, no_output, no_output
syft_1, 025, Unrealizable, 0, 0.000, 0.072, 0.138, 0.267, 5, may_error, no_output, no_output, no_output
syft_1, 026, Realizable, 0, 0.000, 0.031, 0.051, 0.259, 0, may_error, no_output, no_output, no_output
syft_1, 027, Unrealizable, 0, 0.000, 0.082, 0.109, 0.258, 5, may_error, no_output, no_output, no_output
syft_1, 028, Unrealizable, 0, 0.000, 0.072, 0.084, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 029, Realizable, 0, 0.000, 0.029, 0.043, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 030, Realizable, 0, 0.000, 0.027, 0.039, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 031, Unrealizable, 0, 0.000, 0.073, 0.125, 0.262, 4, may_error, no_output, no_output, no_output
syft_1, 032, Realizable, 0, 0.000, 0.029, 0.041, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 033, Realizable, 0, 0.000, 0.030, 0.051, 0.259, 0, may_error, no_output, no_output, no_output
syft_1, 034, Unrealizable, 0, 0.000, 0.066, 0.080, 0.256, 5, may_error, no_output, no_output, no_output
syft_1, 035, Realizable, 0, 0.000, 0.027, 0.040, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 036, Unrealizable, 0, 0.000, 0.077, 0.366, 0.283, 4, may_error, no_output, no_output, no_output
syft_1, 037, Realizable, 0, 0.000, 0.027, 0.042, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 038, Realizable, 0, 0.000, 0.028, 0.046, 0.259, 0, may_error, no_output, no_output, no_output
syft_1, 039, Unrealizable, 0, 0.000, 0.045, 0.072, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 040, Realizable, 0, 0.000, 0.026, 0.038, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 041, Unrealizable, 0, 0.000, 0.079, 0.105, 0.258, 5, may_error, no_output, no_output, no_output
syft_1, 042, Realizable, 0, 0.000, 0.024, 0.035, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 043, Unrealizable, 0, 0.000, 0.071, 0.095, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 044, Realizable, 0, 0.000, 0.028, 0.047, 0.259, 0, may_error, no_output, no_output, no_output
syft_1, 045, Realizable, 0, 0.000, 0.024, 0.035, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 046, Realizable, 0, 0.000, 0.026, 0.037, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 047, Realizable, 0, 0.000, 0.024, 0.036, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 048, Realizable, 0, 0.000, 0.027, 0.039, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 049, Unrealizable, 0, 0.000, 0.072, 0.092, 0.258, 5, may_error, no_output, no_output, no_output
syft_1, 050, Realizable, 0, 0.000, 0.028, 0.043, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 051, Realizable, 0, 0.000, 0.027, 0.040, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 052, Realizable, 0, 0.000, 0.026, 0.038, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 053, Realizable, 0, 0.000, 0.026, 0.038, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 054, Unrealizable, 0, 0.000, 0.082, 0.105, 0.258, 5, may_error, no_output, no_output, no_output
syft_1, 055, Unrealizable, 0, 0.000, 0.048, 0.065, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 056, Unrealizable, 0, 0.000, 0.075, 0.090, 0.256, 5, may_error, no_output, no_output, no_output
syft_1, 057, Unrealizable, 0, 0.000, 0.078, 0.130, 0.262, 4, may_error, no_output, no_output, no_output
syft_1, 058, Unrealizable, 0, 0.000, 0.073, 0.089, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 059, Realizable, 0, 0.000, 0.029, 0.041, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 060, Realizable, 0, 0.000, 0.032, 0.045, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 061, Realizable, 0, 0.000, 0.028, 0.054, 0.260, 0, may_error, no_output, no_output, no_output
syft_1, 062, Unrealizable, 0, 0.000, 0.048, 0.086, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 063, Unrealizable, 0, 0.000, 0.051, 0.064, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 064, Realizable, 0, 0.000, 0.030, 0.044, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 065, Unrealizable, 0, 0.000, 0.078, 3.437, 0.293, 5, may_error, no_output, no_output, no_output
syft_1, 066, Realizable, 0, 0.000, 0.029, 0.042, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 067, Realizable, 0, 0.000, 0.026, 0.038, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 068, Unrealizable, 0, 0.000, 0.078, 0.115, 0.259, 5, may_error, no_output, no_output, no_output
syft_1, 069, Realizable, 0, 0.000, 0.028, 0.039, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 070, Realizable, 0, 0.000, 0.024, 0.036, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 071, Realizable, 0, 0.000, 0.027, 0.044, 0.259, 0, may_error, no_output, no_output, no_output
syft_1, 072, Unrealizable, 0, 0.000, 0.050, 0.083, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 073, Unrealizable, 0, 0.000, 0.050, 0.077, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 074, Realizable, 0, 0.000, 0.023, 0.035, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 075, Unrealizable, 0, 0.000, 0.080, 0.104, 0.258, 5, may_error, no_output, no_output, no_output
syft_1, 076, Realizable, 0, 0.000, 0.026, 0.048, 0.260, 0, may_error, no_output, no_output, no_output
syft_1, 077, Unrealizable, 0, 0.000, 0.038, 0.049, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 078, Unrealizable, 0, 0.000, 0.071, 0.360, 0.283, 4, may_error, no_output, no_output, no_output
syft_1, 079, Realizable, 0, 0.000, 0.024, 0.036, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 080, Unrealizable, 0, 0.000, 0.041, 0.054, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 081, Realizable, 0, 0.000, 0.024, 0.036, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 082, Unrealizable, 0, 0.000, 0.076, 0.126, 0.262, 4, may_error, no_output, no_output, no_output
syft_1, 083, Realizable, 0, 0.000, 0.021, 0.031, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 084, Realizable, 0, 0.000, 0.023, 0.035, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 085, Realizable, 0, 0.000, 0.029, 0.049, 0.259, 0, may_error, no_output, no_output, no_output
syft_1, 086, Realizable, 0, 0.000, 0.033, 0.048, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 087, Unrealizable, 0, 0.000, 0.052, 0.085, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 088, Realizable, 0, 0.000, 0.031, 0.046, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 089, Unrealizable, 0, 0.000, 0.050, 0.078, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 090, Unrealizable, 0, 0.000, 0.087, 0.102, 0.257, 5, may_error, no_output, no_output, no_output
syft_1, 091, Unrealizable, 0, 0.000, 0.080, 0.107, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 092, Unrealizable, 0, 0.000, 0.049, 0.064, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 093, Realizable, 0, 0.000, 0.032, 0.059, 0.260, 0, may_error, no_output, no_output, no_output
syft_1, 094, Realizable, 0, 0.000, 0.031, 0.046, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 095, Realizable, 0, 0.000, 0.025, 0.036, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 096, Unrealizable, 0, 0.000, 0.050, 0.078, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 097, Unrealizable, 0, 0.000, 0.055, 0.089, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 098, Realizable, 0, 0.000, 0.030, 0.044, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 099, Realizable, 0, 0.000, 0.029, 0.042, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 100, Unrealizable, 0, 0.000, 0.045, 0.058, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 101, Realizable, 0, 0.000, 0.028, 0.040, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 102, Realizable, 0, 0.000, 0.030, 0.045, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 103, Unrealizable, 0, 0.000, 0.079, 2.809, 0.293, 5, may_error, no_output, no_output, no_output
syft_1, 104, Unrealizable, 0, 0.000, 0.069, 0.082, 0.256, 5, may_error, no_output, no_output, no_output
syft_1, 105, Realizable, 0, 0.000, 0.027, 0.042, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 106, Unrealizable, 0, 0.000, 0.076, 0.090, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 107, Unrealizable, 0, 0.000, 0.074, 0.369, 0.284, 4, may_error, no_output, no_output, no_output
syft_1, 108, Realizable, 0, 0.000, 0.027, 0.042, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 109, Realizable, 0, 0.000, 0.027, 0.039, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 110, Realizable, 0, 0.000, 0.023, 0.034, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 111, Realizable, 0, 0.000, 0.049, 0.063, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 112, Unrealizable, 0, 0.000, 0.064, 0.094, 0.259, 5, may_error, no_output, no_output, no_output
syft_1, 113, Unrealizable, 0, 0.000, 0.055, 0.102, 0.262, 4, may_error, no_output, no_output, no_output
syft_1, 114, Realizable, 0, 0.000, 0.020, 0.029, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 115, Realizable, 0, 0.000, 0.022, 0.032, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 116, Realizable, 0, 0.000, 0.030, 0.042, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 117, Unrealizable, 0, 0.000, 0.084, 0.099, 0.257, 5, may_error, no_output, no_output, no_output
syft_1, 118, Realizable, 0, 0.000, 0.028, 0.040, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 119, Realizable, 0, 0.000, 0.031, 0.045, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 120, Unrealizable, 0, 0.000, 0.084, 3.085, 0.293, 5, may_error, no_output, no_output, no_output
syft_1, 121, Unrealizable, 0, 0.000, 0.074, 0.091, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 122, Unrealizable, 0, 0.000, 0.077, 0.094, 0.257, 5, may_error, no_output, no_output, no_output
syft_1, 123, Unrealizable, 0, 0.000, 0.048, 0.061, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 124, Unrealizable, 0, 0.000, 0.074, 0.091, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 125, Unrealizable, 0, 0.000, 0.072, 0.088, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 126, Realizable, 0, 0.000, 0.032, 0.045, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 127, Unrealizable, 0, 0.000, 0.052, 0.085, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 128, Realizable, 0, 0.000, 0.025, 0.036, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 129, Unrealizable, 0, 0.000, 0.071, 0.086, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 130, Realizable, 0, 0.000, 0.030, 0.055, 0.260, 0, may_error, no_output, no_output, no_output
syft_1, 131, Realizable, 0, 0.000, 0.031, 0.044, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 132, Realizable, 0, 0.000, 0.025, 0.036, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 133, Unrealizable, 0, 0.000, 0.047, 0.061, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 134, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 135, Realizable, 0, 0.000, 0.029, 0.043, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 136, Unrealizable, 0, 0.000, 0.082, 0.156, 0.267, 5, may_error, no_output, no_output, no_output
syft_1, 137, Unrealizable, 0, 0.000, 0.072, 0.095, 0.257, 5, may_error, no_output, no_output, no_output
syft_1, 138, Realizable, 0, 0.000, 0.024, 0.036, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 139, Unrealizable, 0, 0.000, 0.073, 0.401, 0.283, 4, may_error, no_output, no_output, no_output
syft_1, 140, Unrealizable, 0, 0.000, 0.072, 0.086, 0.256, 5, may_error, no_output, no_output, no_output
syft_1, 141, Unrealizable, 0, 0.000, 0.055, 0.069, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 142, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 143, Unrealizable, 0, 0.000, 0.055, 0.069, 0.257, 5, may_error, no_output, no_output, no_output
syft_1, 144, Realizable, 0, 0.000, 0.020, 0.030, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 145, Realizable, 0, 0.000, 0.023, 0.033, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 146, Unrealizable, 0, 0.000, 0.077, 0.091, 0.256, 5, may_error, no_output, no_output, no_output
syft_1, 147, Realizable, 0, 0.000, 0.032, 0.046, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 148, Unrealizable, 0, 0.000, 0.085, 0.100, 0.257, 5, may_error, no_output, no_output, no_output
